payment_id,company_id,provider_type,amount,currency,payment_method,failure_category,failure_classification,event_hour,day_of_week,recovery_success
pay_synth_04889,demo_company_001,DEMO,4536.97,INR,UPI,TEMPORARY,TEMPORARY,15,4,1
pay_synth_00196,demo_company_001,DEMO,1753.59,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,4,2,0
pay_synth_03889,demo_company_001,RAZORPAY,3081.29,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,17,3,1
pay_synth_00319,demo_company_001,DEMO,1777.77,INR,UPI,CARD,PERMANENT,23,1,0
pay_synth_03590,demo_company_001,DEMO,122.66,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,8,3,1
pay_synth_01151,demo_company_001,RAZORPAY,591.97,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,5,0,0
pay_synth_00766,demo_company_001,RAZORPAY,7979.97,INR,CARD,NETWORK,TEMPORARY,9,3,0
pay_synth_03882,demo_company_001,RAZORPAY,2114.21,INR,UPI,AUTHENTICATION,TEMPORARY,10,6,0
pay_synth_01475,demo_company_001,DEMO,417.32,INR,CARD,CARD,PERMANENT,20,2,0
pay_synth_03572,demo_company_001,RAZORPAY,1426.59,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,0,2,1
pay_synth_03798,demo_company_001,DEMO,1132.81,INR,CARD,NETWORK,TEMPORARY,11,4,1
pay_synth_00247,demo_company_001,DEMO,268.53,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,17,6,0
pay_synth_04999,demo_company_001,STRIPE,11239.13,INR,UPI,CARD,PERMANENT,4,0,1
pay_synth_01763,demo_company_001,DEMO,7435.23,INR,UPI,NETWORK,TEMPORARY,3,1,1
pay_synth_02695,demo_company_001,STRIPE,818.17,INR,NETBANKING,CARD,PERMANENT,23,1,1
pay_synth_02821,demo_company_001,STRIPE,2951.88,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,2,1
pay_synth_03220,demo_company_001,RAZORPAY,584.13,INR,CARD,AUTHENTICATION,TEMPORARY,18,2,0
pay_synth_00289,demo_company_001,DEMO,1028.72,INR,UPI,NETWORK,TEMPORARY,18,3,1
pay_synth_01266,demo_company_001,DEMO,2511.68,INR,CARD,PROVIDER,TEMPORARY,10,6,1
pay_synth_00221,demo_company_001,RAZORPAY,2173.18,INR,UPI,CARD,PERMANENT,6,2,0
pay_synth_04337,demo_company_001,RAZORPAY,1802.89,INR,CARD,NETWORK,TEMPORARY,19,2,1
pay_synth_00870,demo_company_001,STRIPE,3528.85,INR,CARD,AUTHENTICATION,TEMPORARY,21,1,0
pay_synth_02756,demo_company_001,DEMO,915.71,INR,CARD,BANK,PERMANENT,0,1,1
pay_synth_01183,demo_company_001,RAZORPAY,1057.27,INR,UPI,BANK,TEMPORARY,8,1,1
pay_synth_04557,demo_company_001,RAZORPAY,456.7,INR,UPI,AUTHENTICATION,TEMPORARY,8,5,0
pay_synth_04722,demo_company_001,DEMO,2328.3,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,22,1,1
pay_synth_01383,demo_company_001,STRIPE,2007.94,INR,UPI,NETWORK,TEMPORARY,7,3,1
pay_synth_02269,demo_company_001,DEMO,4191.94,INR,CARD,NETWORK,TEMPORARY,17,2,1
pay_synth_02508,demo_company_001,DEMO,3144.15,INR,UPI,TEMPORARY,TEMPORARY,6,5,1
pay_synth_03250,demo_company_001,RAZORPAY,831.32,INR,CARD,AUTHENTICATION,TEMPORARY,20,0,1
pay_synth_02290,demo_company_001,DEMO,1432.81,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,20,0,1
pay_synth_02414,demo_company_001,DEMO,4266.73,USD,NETBANKING,UNKNOWN,UNKNOWN,15,0,0
pay_synth_02347,demo_company_001,RAZORPAY,1093.38,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,3,5,1
pay_synth_04778,demo_company_001,DEMO,3020.73,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,22,1,0
pay_synth_00514,demo_company_001,STRIPE,2241.28,INR,CARD,AUTHENTICATION,TEMPORARY,5,2,1
pay_synth_02828,demo_company_001,DEMO,6007.16,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,1,3,0
pay_synth_04108,demo_company_001,DEMO,1797.4,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,14,6,1
pay_synth_04698,demo_company_001,RAZORPAY,815.06,USD,CARD,AUTHENTICATION,TEMPORARY,3,1,1
pay_synth_00990,demo_company_001,STRIPE,2955.33,INR,NETBANKING,CARD,PERMANENT,1,1,1
pay_synth_03243,demo_company_001,RAZORPAY,4355.94,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,5,4,1
pay_synth_03011,demo_company_001,RAZORPAY,4282.77,INR,NETBANKING,NETWORK,TEMPORARY,14,0,1
pay_synth_04150,demo_company_001,RAZORPAY,740.2,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,4,4,1
pay_synth_04548,demo_company_001,RAZORPAY,199.75,INR,UPI,NETWORK,TEMPORARY,22,1,1
pay_synth_01236,demo_company_001,DEMO,2972.27,INR,NETBANKING,NETWORK,TEMPORARY,0,6,1
pay_synth_02484,demo_company_001,DEMO,1050.44,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,5,2,1
pay_synth_01951,demo_company_001,DEMO,750.83,INR,CARD,UNKNOWN,UNKNOWN,0,1,1
pay_synth_00623,demo_company_001,DEMO,890.86,INR,NETBANKING,NETWORK,TEMPORARY,8,6,1
pay_synth_01018,demo_company_001,RAZORPAY,910.25,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,19,1,0
pay_synth_00516,demo_company_001,DEMO,571.94,INR,CARD,AUTHENTICATION,TEMPORARY,17,3,1
pay_synth_03692,demo_company_001,RAZORPAY,1762.97,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,8,5,1
pay_synth_01767,demo_company_001,RAZORPAY,3316.9,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,9,2,1
pay_synth_04893,demo_company_001,RAZORPAY,433.82,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,8,6,0
pay_synth_00896,demo_company_001,DEMO,5098.01,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,10,5,1
pay_synth_00195,demo_company_001,DEMO,2735.3,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,1,1
pay_synth_01984,demo_company_001,DEMO,6201.44,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,8,4,0
pay_synth_00476,demo_company_001,STRIPE,1582.71,INR,UPI,AUTHENTICATION,TEMPORARY,17,6,0
pay_synth_04463,demo_company_001,STRIPE,1091.57,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,10,5,1
pay_synth_00911,demo_company_001,RAZORPAY,621.38,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,16,5,1
pay_synth_02140,demo_company_001,STRIPE,6044.47,INR,UPI,PROVIDER,TEMPORARY,16,6,1
pay_synth_01946,demo_company_001,RAZORPAY,344.15,INR,CARD,BANK,PERMANENT,7,6,0
pay_synth_02065,demo_company_001,DEMO,3269.33,USD,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,12,1,1
pay_synth_01321,demo_company_001,DEMO,3704.57,INR,CARD,NETWORK,TEMPORARY,9,5,1
pay_synth_04413,demo_company_001,RAZORPAY,850.22,INR,CARD,NETWORK,TEMPORARY,18,3,1
pay_synth_03545,demo_company_001,STRIPE,3650.93,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,17,3,0
pay_synth_01995,demo_company_001,RAZORPAY,4017.09,INR,NETBANKING,UNKNOWN,UNKNOWN,17,5,1
pay_synth_01292,demo_company_001,DEMO,922.97,INR,UPI,AUTHENTICATION,TEMPORARY,3,0,1
pay_synth_01930,demo_company_001,DEMO,591.71,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,3,2,0
pay_synth_02826,demo_company_001,STRIPE,4398.6,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,23,5,0
pay_synth_04949,demo_company_001,STRIPE,100.0,INR,CARD,AUTHENTICATION,TEMPORARY,13,0,0
pay_synth_01146,demo_company_001,STRIPE,1399.97,INR,UPI,CARD,PERMANENT,13,5,0
pay_synth_04902,demo_company_001,DEMO,841.97,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,3,5,1
pay_synth_01831,demo_company_001,STRIPE,684.94,INR,NETBANKING,AUTHENTICATION,TEMPORARY,12,3,1
pay_synth_00925,demo_company_001,DEMO,1136.05,USD,UPI,CARD,PERMANENT,5,3,0
pay_synth_01061,demo_company_001,STRIPE,2948.52,INR,UPI,CARD,PERMANENT,9,5,0
pay_synth_02995,demo_company_001,DEMO,6436.97,INR,UPI,AUTHENTICATION,TEMPORARY,21,0,0
pay_synth_01959,demo_company_001,RAZORPAY,1076.18,INR,CARD,NETWORK,TEMPORARY,6,3,1
pay_synth_00588,demo_company_001,DEMO,3095.39,INR,CARD,PROVIDER,TEMPORARY,20,5,1
pay_synth_00224,demo_company_001,DEMO,1256.5,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,1,0
pay_synth_02239,demo_company_001,DEMO,3733.72,INR,CARD,AUTHENTICATION,TEMPORARY,0,2,0
pay_synth_03328,demo_company_001,RAZORPAY,942.16,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,12,4,1
pay_synth_02665,demo_company_001,RAZORPAY,2755.43,INR,UPI,AUTHENTICATION,TEMPORARY,14,3,0
pay_synth_04595,demo_company_001,DEMO,357.24,INR,UPI,AUTHENTICATION,TEMPORARY,19,4,1
pay_synth_02754,demo_company_001,DEMO,947.84,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,1,1
pay_synth_01919,demo_company_001,DEMO,3235.79,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,3,1,1
pay_synth_01181,demo_company_001,STRIPE,3070.28,INR,CARD,CARD,PERMANENT,16,2,0
pay_synth_02043,demo_company_001,RAZORPAY,823.84,INR,CARD,BANK,TEMPORARY,18,2,1
pay_synth_00852,demo_company_001,RAZORPAY,295.22,INR,WALLET,AUTHENTICATION,TEMPORARY,15,6,1
pay_synth_01496,demo_company_001,RAZORPAY,139.93,USD,UPI,NETWORK,TEMPORARY,17,6,1
pay_synth_03282,demo_company_001,DEMO,4130.53,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,7,0,1
pay_synth_03709,demo_company_001,DEMO,311.85,INR,UPI,UNKNOWN,UNKNOWN,0,5,1
pay_synth_04622,demo_company_001,RAZORPAY,4047.66,INR,UPI,AUTHENTICATION,TEMPORARY,7,4,0
pay_synth_03534,demo_company_001,DEMO,4425.27,INR,CARD,AUTHENTICATION,TEMPORARY,7,6,1
pay_synth_04517,demo_company_001,RAZORPAY,4582.67,INR,CARD,AUTHENTICATION,TEMPORARY,14,1,1
pay_synth_03763,demo_company_001,RAZORPAY,2104.98,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,23,5,1
pay_synth_03254,demo_company_001,DEMO,1472.39,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,15,2,1
pay_synth_02230,demo_company_001,DEMO,3630.03,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,16,4,1
pay_synth_03836,demo_company_001,DEMO,5502.1,INR,UPI,NETWORK,TEMPORARY,15,0,1
pay_synth_00779,demo_company_001,RAZORPAY,4616.29,INR,NETBANKING,BANK,TEMPORARY,1,0,0
pay_synth_03128,demo_company_001,DEMO,1739.19,INR,NETBANKING,NETWORK,TEMPORARY,6,6,1
pay_synth_01290,demo_company_001,DEMO,236.16,INR,CARD,CARD,PERMANENT,0,3,0
pay_synth_02836,demo_company_001,STRIPE,418.79,INR,CARD,CARD,PERMANENT,15,0,0
pay_synth_02544,demo_company_001,RAZORPAY,3478.06,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,4,6,0
pay_synth_03777,demo_company_001,STRIPE,905.34,INR,WALLET,AUTHENTICATION,TEMPORARY,5,0,1
pay_synth_00800,demo_company_001,STRIPE,7764.92,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,10,5,1
pay_synth_04821,demo_company_001,DEMO,3226.41,INR,CARD,AUTHENTICATION,TEMPORARY,15,1,1
pay_synth_01509,demo_company_001,RAZORPAY,223.26,INR,NETBANKING,AUTHENTICATION,TEMPORARY,1,0,0
pay_synth_01090,demo_company_001,DEMO,376.88,INR,UPI,NETWORK,TEMPORARY,12,2,1
pay_synth_02179,demo_company_001,RAZORPAY,258.46,INR,UPI,AUTHENTICATION,TEMPORARY,11,0,0
pay_synth_04754,demo_company_001,RAZORPAY,63351.77,USD,CARD,NETWORK,TEMPORARY,6,2,1
pay_synth_01305,demo_company_001,RAZORPAY,2242.96,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,4,1
pay_synth_01330,demo_company_001,DEMO,2390.1,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,4,1
pay_synth_01096,demo_company_001,DEMO,5691.18,USD,CARD,AUTHENTICATION,TEMPORARY,15,2,1
pay_synth_00026,demo_company_001,RAZORPAY,5856.01,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,10,1,1
pay_synth_02700,demo_company_001,RAZORPAY,6741.86,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,6,0
pay_synth_03796,demo_company_001,RAZORPAY,956.6,INR,UPI,PROVIDER,TEMPORARY,3,1,1
pay_synth_01263,demo_company_001,DEMO,2362.21,INR,UPI,NETWORK,TEMPORARY,19,4,1
pay_synth_01834,demo_company_001,RAZORPAY,5817.33,INR,NETBANKING,CUSTOMER_ACTION_REQUIRED,TEMPORARY,7,4,0
pay_synth_04852,demo_company_001,DEMO,314.56,INR,WALLET,CARD,PERMANENT,9,4,0
pay_synth_00308,demo_company_001,DEMO,545.88,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,13,5,1
pay_synth_03619,demo_company_001,RAZORPAY,1522.74,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,23,4,1
pay_synth_00121,demo_company_001,STRIPE,5748.06,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,5,1
pay_synth_03915,demo_company_001,STRIPE,620.52,INR,UPI,AUTHENTICATION,TEMPORARY,3,1,1
pay_synth_00378,demo_company_001,DEMO,562.74,INR,UPI,NETWORK,TEMPORARY,8,3,1
pay_synth_01756,demo_company_001,STRIPE,1512.31,INR,UPI,NETWORK,TEMPORARY,2,0,1
pay_synth_04395,demo_company_001,STRIPE,1722.59,INR,UPI,NETWORK,TEMPORARY,7,2,0
pay_synth_00444,demo_company_001,DEMO,541.0,INR,WALLET,UNKNOWN,UNKNOWN,2,0,1
pay_synth_00878,demo_company_001,RAZORPAY,976.78,INR,CARD,NETWORK,TEMPORARY,11,0,1
pay_synth_02270,demo_company_001,RAZORPAY,337.17,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,18,4,1
pay_synth_04742,demo_company_001,DEMO,5138.86,INR,UPI,NETWORK,TEMPORARY,21,6,1
pay_synth_01998,demo_company_001,DEMO,1203.84,INR,NETBANKING,AUTHENTICATION,TEMPORARY,5,5,0
pay_synth_02957,demo_company_001,RAZORPAY,481.64,INR,CARD,UNKNOWN,UNKNOWN,6,4,0
pay_synth_04051,demo_company_001,STRIPE,331.72,INR,NETBANKING,CARD,PERMANENT,12,5,0
pay_synth_03168,demo_company_001,DEMO,199.5,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,15,6,1
pay_synth_02653,demo_company_001,DEMO,2442.21,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,6,1
pay_synth_04180,demo_company_001,DEMO,3101.89,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,8,6,1
pay_synth_02613,demo_company_001,DEMO,17314.23,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,21,3,1
pay_synth_04076,demo_company_001,RAZORPAY,6483.07,INR,CARD,NETWORK,TEMPORARY,20,5,1
pay_synth_02857,demo_company_001,DEMO,5924.51,INR,UPI,BANK,UNKNOWN,0,2,1
pay_synth_01445,demo_company_001,STRIPE,686.49,INR,CARD,AUTHENTICATION,TEMPORARY,22,2,0
pay_synth_00172,demo_company_001,DEMO,4091.04,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,12,3,0
pay_synth_02634,demo_company_001,DEMO,230.51,INR,WALLET,NETWORK,TEMPORARY,8,0,0
pay_synth_04751,demo_company_001,DEMO,2184.4,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,4,1
pay_synth_00510,demo_company_001,RAZORPAY,1412.12,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,5,6,1
pay_synth_01201,demo_company_001,RAZORPAY,3015.94,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,8,3,1
pay_synth_00407,demo_company_001,DEMO,390.14,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,12,0,0
pay_synth_01899,demo_company_001,DEMO,283.52,INR,UPI,CARD,PERMANENT,16,3,0
pay_synth_03181,demo_company_001,DEMO,2873.7,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,0,1
pay_synth_04410,demo_company_001,RAZORPAY,1252.83,USD,CARD,AUTHENTICATION,TEMPORARY,20,1,0
pay_synth_02715,demo_company_001,DEMO,384.15,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,5,3,1
pay_synth_04555,demo_company_001,DEMO,5104.98,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,6,0,1
pay_synth_01466,demo_company_001,DEMO,3455.79,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,5,1
pay_synth_03067,demo_company_001,DEMO,3413.06,INR,CARD,NETWORK,TEMPORARY,20,1,1
pay_synth_00751,demo_company_001,DEMO,297.21,INR,UPI,AUTHENTICATION,TEMPORARY,15,0,0
pay_synth_00630,demo_company_001,DEMO,13245.49,INR,UPI,NETWORK,TEMPORARY,12,2,1
pay_synth_00254,demo_company_001,DEMO,1059.94,INR,UPI,AUTHENTICATION,TEMPORARY,7,5,1
pay_synth_04802,demo_company_001,DEMO,1529.62,INR,UPI,BANK,PERMANENT,8,4,1
pay_synth_00780,demo_company_001,RAZORPAY,391.63,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,19,0,0
pay_synth_02481,demo_company_001,DEMO,7646.12,INR,UPI,BANK,TEMPORARY,3,5,0
pay_synth_00528,demo_company_001,DEMO,1692.66,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,5,4,1
pay_synth_01938,demo_company_001,STRIPE,3631.47,INR,CARD,AUTHENTICATION,TEMPORARY,3,2,1
pay_synth_04166,demo_company_001,DEMO,1128.98,INR,NETBANKING,AUTHENTICATION,TEMPORARY,14,0,0
pay_synth_02195,demo_company_001,DEMO,5418.98,INR,NETBANKING,AUTHENTICATION,TEMPORARY,7,3,1
pay_synth_01009,demo_company_001,DEMO,1290.13,INR,CARD,CARD,PERMANENT,10,0,0
pay_synth_00015,demo_company_001,DEMO,967.28,INR,UPI,NETWORK,TEMPORARY,20,3,1
pay_synth_00587,demo_company_001,DEMO,1764.02,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,13,5,1
pay_synth_00855,demo_company_001,DEMO,251.14,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,1,1
pay_synth_00749,demo_company_001,STRIPE,1843.4,INR,WALLET,AUTHENTICATION,TEMPORARY,18,6,0
pay_synth_04092,demo_company_001,DEMO,574.42,INR,UPI,AUTHENTICATION,TEMPORARY,1,4,1
pay_synth_04480,demo_company_001,RAZORPAY,902.43,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,19,1,1
pay_synth_03825,demo_company_001,DEMO,5675.68,INR,NETBANKING,NETWORK,TEMPORARY,8,5,0
pay_synth_02154,demo_company_001,STRIPE,2289.72,INR,NETBANKING,CARD,PERMANENT,17,1,0
pay_synth_02474,demo_company_001,RAZORPAY,8319.13,INR,CARD,AUTHENTICATION,TEMPORARY,9,3,0
pay_synth_00168,demo_company_001,DEMO,598.92,USD,UPI,AUTHENTICATION,TEMPORARY,8,6,0
pay_synth_00234,demo_company_001,DEMO,1049.37,INR,UPI,AUTHENTICATION,TEMPORARY,21,3,1
pay_synth_04648,demo_company_001,DEMO,3857.31,INR,CARD,NETWORK,TEMPORARY,6,5,1
pay_synth_03899,demo_company_001,RAZORPAY,1910.52,INR,UPI,TEMPORARY,TEMPORARY,22,2,1
pay_synth_01108,demo_company_001,RAZORPAY,2294.89,INR,UPI,NETWORK,TEMPORARY,7,0,1
pay_synth_00448,demo_company_001,RAZORPAY,7209.52,INR,CARD,CARD,PERMANENT,20,1,0
pay_synth_04449,demo_company_001,DEMO,955.0,INR,UPI,NETWORK,TEMPORARY,4,6,1
pay_synth_03755,demo_company_001,DEMO,466.5,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,18,6,1
pay_synth_04788,demo_company_001,STRIPE,864.46,USD,UPI,NETWORK,TEMPORARY,12,3,1
pay_synth_04432,demo_company_001,RAZORPAY,879.31,INR,UPI,PROVIDER,TEMPORARY,5,6,0
pay_synth_00264,demo_company_001,RAZORPAY,8215.63,INR,UPI,TEMPORARY,TEMPORARY,4,5,1
pay_synth_02850,demo_company_001,DEMO,565.16,INR,UPI,NETWORK,TEMPORARY,18,4,1
pay_synth_01267,demo_company_001,DEMO,4684.51,INR,WALLET,CARD,PERMANENT,17,5,0
pay_synth_04824,demo_company_001,DEMO,1744.7,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,2,1
pay_synth_00365,demo_company_001,STRIPE,1496.78,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,20,3,1
pay_synth_00025,demo_company_001,DEMO,13476.05,INR,NETBANKING,CARD,PERMANENT,11,0,0
pay_synth_04842,demo_company_001,STRIPE,523.37,INR,WALLET,AUTHENTICATION,TEMPORARY,22,0,1
pay_synth_04298,demo_company_001,DEMO,374.01,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,5,1,1
pay_synth_00071,demo_company_001,RAZORPAY,2560.49,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,12,3,1
pay_synth_01081,demo_company_001,RAZORPAY,2419.27,INR,UPI,UNKNOWN,UNKNOWN,6,1,1
pay_synth_04966,demo_company_001,DEMO,1119.37,INR,CARD,BANK,PERMANENT,23,2,1
pay_synth_02137,demo_company_001,DEMO,1030.14,INR,NETBANKING,CARD,PERMANENT,3,5,0
pay_synth_02214,demo_company_001,STRIPE,2485.25,INR,CARD,UNKNOWN,UNKNOWN,4,6,0
pay_synth_00432,demo_company_001,RAZORPAY,954.95,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,16,0,1
pay_synth_02999,demo_company_001,DEMO,3401.76,INR,NETBANKING,AUTHENTICATION,TEMPORARY,5,0,1
pay_synth_04402,demo_company_001,RAZORPAY,1232.42,INR,UPI,AUTHENTICATION,TEMPORARY,8,4,0
pay_synth_03613,demo_company_001,DEMO,4742.96,INR,WALLET,AUTHENTICATION,TEMPORARY,2,4,0
pay_synth_03330,demo_company_001,RAZORPAY,3534.78,INR,CARD,TEMPORARY,TEMPORARY,11,6,1
pay_synth_02716,demo_company_001,DEMO,1110.02,USD,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,2,1,1
pay_synth_00944,demo_company_001,STRIPE,7245.15,INR,NETBANKING,AUTHENTICATION,TEMPORARY,17,5,0
pay_synth_01501,demo_company_001,RAZORPAY,517.97,INR,UPI,AUTHENTICATION,TEMPORARY,19,6,1
pay_synth_01597,demo_company_001,DEMO,3843.18,INR,UPI,NETWORK,TEMPORARY,23,4,0
pay_synth_00231,demo_company_001,RAZORPAY,4008.86,INR,CARD,NETWORK,TEMPORARY,20,0,1
pay_synth_04895,demo_company_001,DEMO,396.02,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,1,1,0
pay_synth_01021,demo_company_001,RAZORPAY,6351.87,INR,UPI,CARD,PERMANENT,12,2,0
pay_synth_03103,demo_company_001,STRIPE,5083.71,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,5,1
pay_synth_04545,demo_company_001,DEMO,1498.33,INR,UPI,AUTHENTICATION,TEMPORARY,11,6,0
pay_synth_01028,demo_company_001,STRIPE,2532.58,INR,UPI,AUTHENTICATION,TEMPORARY,10,2,0
pay_synth_01376,demo_company_001,STRIPE,484.69,INR,UPI,AUTHENTICATION,TEMPORARY,9,5,1
pay_synth_01111,demo_company_001,STRIPE,2222.1,INR,WALLET,NETWORK,TEMPORARY,13,0,1
pay_synth_02032,demo_company_001,RAZORPAY,6963.07,INR,UPI,AUTHENTICATION,TEMPORARY,7,3,1
pay_synth_01895,demo_company_001,RAZORPAY,4017.75,INR,CARD,AUTHENTICATION,TEMPORARY,6,1,0
pay_synth_02000,demo_company_001,DEMO,3536.73,INR,CARD,AUTHENTICATION,TEMPORARY,21,6,0
pay_synth_01574,demo_company_001,STRIPE,4446.12,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,23,6,1
pay_synth_01452,demo_company_001,RAZORPAY,1940.83,INR,WALLET,NETWORK,TEMPORARY,22,1,1
pay_synth_00508,demo_company_001,STRIPE,6527.11,INR,UPI,NETWORK,TEMPORARY,17,2,1
pay_synth_03518,demo_company_001,DEMO,4504.13,INR,NETBANKING,CUSTOMER_ACTION_REQUIRED,TEMPORARY,23,6,1
pay_synth_04885,demo_company_001,DEMO,2843.18,INR,UPI,AUTHENTICATION,TEMPORARY,3,2,0
pay_synth_01907,demo_company_001,STRIPE,175.09,INR,UPI,BANK,PERMANENT,14,4,1
pay_synth_01609,demo_company_001,DEMO,3995.42,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,0,3,1
pay_synth_01917,demo_company_001,STRIPE,642.33,USD,UPI,PROVIDER,TEMPORARY,18,4,1
pay_synth_00481,demo_company_001,RAZORPAY,1874.44,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,7,2,0
pay_synth_00370,demo_company_001,DEMO,1742.3,INR,UPI,NETWORK,TEMPORARY,21,6,1
pay_synth_02883,demo_company_001,DEMO,3895.86,INR,CARD,NETWORK,TEMPORARY,17,3,1
pay_synth_04952,demo_company_001,DEMO,6444.23,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,12,3,1
pay_synth_00725,demo_company_001,RAZORPAY,726.65,INR,UPI,CARD,PERMANENT,3,1,0
pay_synth_04431,demo_company_001,RAZORPAY,3430.02,INR,NETBANKING,UNKNOWN,UNKNOWN,1,3,0
pay_synth_04227,demo_company_001,DEMO,1883.44,INR,UPI,NETWORK,TEMPORARY,10,6,1
pay_synth_03058,demo_company_001,DEMO,1642.75,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,14,6,0
pay_synth_00209,demo_company_001,DEMO,3852.71,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,15,0,0
pay_synth_00216,demo_company_001,DEMO,720.95,INR,CARD,BANK,TEMPORARY,14,3,0
pay_synth_02361,demo_company_001,DEMO,667.08,INR,CARD,BANK,PERMANENT,21,6,1
pay_synth_01922,demo_company_001,DEMO,406.78,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,4,1
pay_synth_01458,demo_company_001,RAZORPAY,7539.13,INR,UPI,AUTHENTICATION,TEMPORARY,4,2,1
pay_synth_03844,demo_company_001,DEMO,6072.53,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,1,0,1
